title,artist.hotttnesss,artist.id,artist.name,duration,familiarity,latitude,longitude,loudness,release.id,release.name,similar,song.hotttnesss,song.id,tempo,terms,year
Take It,0.434922645,AR19QNR1187B9A13C5,Cassidy,180.11383,0.775600346,37.15735675,-63.93335787,-6.866,303100,Hotel,ARTJHE61187FB3696E,0.270775999,SORSQRR12A8C13A20D,114.959,pop rap,0
Hotel,0.434922645,AR19QNR1187B9A13C5,Cassidy featuring R. Kelly,247.24853,0.775600346,37.15735675,-63.93335787,-9.181,303100,Hotel,ARTJHE61187FB3696E,,SOUDRIY12A8C13B59A,182.456,pop rap,0
I Get My Paper,0.434922645,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,280.71138,0.775600346,37.15735675,-63.93335787,-4.954,313180,B.A.R.S. The Barry Adrian Reese Story,ARTJHE61187FB3696E,,SOFEISR12A8C1421FB,104.091,pop rap,0
Ma Douleur...,0.434859589,AR2XRFQ1187FB417FE,Julie Zenatti,287.92118,0.626957723,37.15735675,-63.93335787,-10.166,763965,Plus De Diva,ARAGSU61187B98C95C,0.212045406,SOHORIU12AB018C2FC,87.013,chanson,0
On Efface,0.434859589,AR2XRFQ1187FB417FE,Julie Zenatti,252.99546,0.626957723,37.15735675,-63.93335787,-11.061,382807,Comme Vous,ARAGSU61187B98C95C,0.475638468,SOMBCOW12AAF3B229F,80.084,chanson,2004
Dans Ces Villes,0.434859589,AR2XRFQ1187FB417FE,Julie Zenatti,227.5522,0.626957723,37.15735675,-63.93335787,-3.737,382807,Comme Vous,ARAGSU61187B98C95C,0.464923994,SOQUXJK12AAF3B22A1,105.931,chanson,2004
Si Je M'En Sors,0.434859589,AR2XRFQ1187FB417FE,Julie Zenatti,211.64363,0.626957723,37.15735675,-63.93335787,-7.051,382802,Si Je M'En Sors,ARAGSU61187B98C95C,,SOYMQBA12AAF3B5701,94.992,chanson,2000
A Quoi Ca Sert,0.434859589,AR2XRFQ1187FB417FE,Julie Zenatti,201.66485,0.626957723,37.15735675,-63.93335787,-5.559,382807,Comme Vous,ARAGSU61187B98C95C,0.367273416,SOYVZLL12AAF3B2276,134.882,chanson,0
Dumb Woman Blues,0.434823431,ART70HI1187B9A37BC,Elmore James,191.13751,0.619366856,32.20703,-90.14988,-10.862,588884,Dark And Dreary,ARFGMSJ122988ED7A0,,SOOBPLB12AB018ABBA,97.03,chicago blues,0
Strange Kinda Feeling (Take 4),0.434823431,ART70HI1187B9A37BC,Elmore James,57.39057,0.619366856,32.20703,-90.14988,-10.985,588884,Dark And Dreary,ARFGMSJ122988ED7A0,,SOEOJJA12AB018FCCF,172.9,chicago blues,1993
Warhead (Live in Croatia_ 1993),0.434696913,ARDK6QW1187B9B8D85,U.K. Subs,241.99791,0.659944919,53.93063,-1.20788,-16.531,685454,Normal Service Resumed,ARQSWVX1187FB4F181,,SODSOBX12AC4686B4D,161.172,oi,1993
Fear of Girls (Live in Croatia_ 1993),0.434696913,ARDK6QW1187B9B8D85,U.K. Subs,116.1922,0.659944919,53.93063,-1.20788,-14.616,685454,Normal Service Resumed,ARQSWVX1187FB4F181,,SOYQDSU12AC4685BE6,103.971,oi,1993
Crash Course,0.434696913,ARDK6QW1187B9B8D85,UK Subs,140.30322,0.659944919,53.93063,-1.20788,-11.031,197147,Time Warp:  Greatest Hits,ARQSWVX1187FB4F181,0.499445835,SOXTBTY12A8C134A43,123.26,oi,1979
Tomorrows Girls (Live),0.434696913,ARDK6QW1187B9B8D85,UK Subs,122.40934,0.659944919,53.93063,-1.20788,-2.952,611809,Countdown,ARQSWVX1187FB4F181,,SOFFCBZ12A8C144291,199.379,oi,1999
Sk8 Tough,0.434696913,ARDK6QW1187B9B8D85,UK Subs,136.77669,0.659944919,53.93063,-1.20788,-6.856,610719,Huntington Beach,ARQSWVX1187FB4F181,0.215080319,SOIRJSM12A8C14299D,137.277,oi,1986
Selling Jolson A Baseball Team,0.434621853,AR7QAHN1187FB35F8B,Groucho Marx,586.70975,0.426512761,26.12367,-80.14356,-13.818,275522,EMI Comedy - Groucho Marx,ARSGWJH11F50C4E0E7,,SOPHMCZ12A81C21C54,75.22,doo-wop,0
Show Fifteen with Bernard Sampson & Robert Sewell,0.434621853,AR7QAHN1187FB35F8B,Groucho Marx,321.20118,0.426512761,26.12367,-80.14356,-9.332,377938,Best Of The Radio Shows,ARSGWJH11F50C4E0E7,,SOKHNPX12A8C14512E,131.128,doo-wop,0
You're Not Alone,0.434607401,ARVVZ6Q1187B98D05D,Olive,211.35628,0.607562417,37.15735675,-63.93335787,-10.616,443821,Ministry of Sound Presents Chilled II 1991-2009,ARTMP681187B9B77CD,,SOSXQPZ12AB01800CB,135.111,trip hop,0
Epaule tattoo (Live 1989),0.434541946,AR8UA7Z1187B9AD9C9,Atienne Daho,288.49587,0.558679249,48.10751,-1.68447,-8.534,20081,Live Ed,ARLZ6BF1187FB3DD6A,,SOTCGFW12A6D4F3B84,132.794,chanson,0
Le plaisir de perdre (live 1989),0.434541946,AR8UA7Z1187B9AD9C9,Atienne Daho,261.22404,0.558679249,48.10751,-1.68447,-9.816,20081,Live Ed,ARLZ6BF1187FB3DD6A,,SOHZXJH12A6D4F3B87,172.789,chanson,0
Cet Air Atrange (Take 1 - Abbey Road Rough Mix),0.434541946,AR8UA7Z1187B9AD9C9,Atienne Daho,237.50485,0.558679249,48.10751,-1.68447,-6.897,336169,L'adorer,ARLZ6BF1187FB3DD6A,,SOLPOGC12AB017D41F,140.119,chanson,0
Addison Faceplant,0.434476563,ARCDRLI1187FB54D58,ZTrip,302.602,0.651924407,37.15735675,-63.93335787,-9.817,603047,skate.,ARZQ2HL1187FB4695A,0,SOWJYOK12AC3DFB39F,119.948,turnablism,0
Hotta,0.434346306,ARFH6FT1187FB5BF47,T.O.K.,190.71955,0.692655873,39.49974,-111.54732,-5.977,188177,Reggae Gold 2006,ARRCOAV11F4C846742,,SOSCMUV12A8AE49448,126.682,dancehall,2006
Saturday,0.434346306,ARFH6FT1187FB5BF47,T.O.K.,225.72363,0.692655873,39.49974,-111.54732,-6.927,146291,My Crew_ My Dawgs,ARRCOAV11F4C846742,0.413739836,SOFLPJR12A8C134166,97.997,dancehall,2001
Chi Chi Man,0.434346306,ARFH6FT1187FB5BF47,T.O.K.,208.50893,0.692655873,39.49974,-111.54732,-8.28,185791,Reggae Gold 2001,ARRCOAV11F4C846742,0.585452852,SOUBALJ12A8AE46A0B,100.002,dancehall,2001
Cleo's Mood,0.434253341,AR7PPJV1187FB397CC,James Taylor Quartet,188.94322,0.583178831,37.15735675,-63.93335787,-2.775,656864,Don't Mess With Mr T,ARZ5CKV1187B9AE71A,0.427446572,SOINAZQ12A8C142AF5,58.135,jazz funk,2007
Got To Give It Up,0.434253341,AR7PPJV1187FB397CC,James Taylor Quartet,198.3473,0.583178831,37.15735675,-63.93335787,-5.121,656864,Don't Mess With Mr T,ARZ5CKV1187B9AE71A,0.523645923,SOQLLXY12A8C1420C1,84.186,jazz funk,2007
The Obsession,0.434253341,AR7PPJV1187FB397CC,The James Taylor Quartet,283.37587,0.583178831,37.15735675,-63.93335787,-5.415,320271,The Oscillator,ARZ5CKV1187B9AE71A,0.413133229,SOKBJDL12A8C145D66,204.791,jazz funk,2003
Creation,0.434253341,AR7PPJV1187FB397CC,The James Taylor Quartet,315.14077,0.583178831,37.15735675,-63.93335787,-14.334,320241,Whole Lotta Live 1998,ARZ5CKV1187B9AE71A,0.523166108,SOTGNGT12A8C142826,106.552,jazz funk,1996
Georgia,0.43425005,AR3DCWS1187B9A4416,Cartel,234.1873,0.757801082,41.88415,-87.63241,-4.619,279413,Cartel,ARACDPV1187FB58DF4,,SOJBPQJ12A8AE4738C,151.956,progressive rock,0
Fool,0.43425005,AR3DCWS1187B9A4416,Cartel,177.3971,0.757801082,41.88415,-87.63241,-6.043,607954,Tha Throwback,ARACDPV1187FB58DF4,,SOJCZJK12AC468BDA7,154.076,progressive rock,0
Schitzo,0.43413714,ARXLMH011C8A415658,brokeNCYDE,262.89587,0.716284296,37.15735675,-63.93335787,-4.656,667479,BC 13-EP,ARHAUVU122BCFCBA38,,SOIQDHX12CF530D596,113.361,pop rap,2008
Freaxxx,0.43413714,ARXLMH011C8A415658,brokeNCYDE,214.9873,0.867951193,37.15735675,-63.93335787,-11.588,667479,BC 13-EP,ARHAUVU122BCFCBA38,0.682112971,SODCXXY12AB0187452,119.612,pop rap,2008
Bulgarian Dream,0.433945514,ARYXJ5A1187B9B9E56,Kiril Valeri,306.72934,0.605874049,36.69094,-6.13487,-6.929,767591,Behind The Blue,ARQZE891187FB56222,0.270775999,SOTHWPG12AB018C90E,96.007,flamenco,0
QuAtate La Ropa,0.433945514,ARYXJ5A1187B9B9E56,Los DelinqA1/4entes,192.1824,0.605874049,36.69094,-6.13487,-3.853,447998,Bienvenidos A La Apoca Iconoclasta,ARQZE891187FB56222,0.480934213,SOMBVRT12AB0181F49,146.64,flamenco,2009
Warung Beach,0.433927838,AROZNFA1187B99D367,John Digweed,460.79955,0.703229577,37.15735675,-63.93335787,-7.569,807538,Clubplanet Volume 1,ARRTDSZ122BCFCD4D5,0.413739836,SONNTQH12AB018C2D8,125.015,progressive house,0
Warung Beach,0.433927838,AROZNFA1187B99D367,John Digweed,405.10649,0.703229577,37.15735675,-63.93335787,-5.988,691205,Warung Beach,ARRTDSZ122BCFCD4D5,,SOUEDBC12AC90972E5,127.995,progressive house,2006
Eager (Live),0.433780669,ARIPNAN1187FB3E577,Pete Philly & Perquisite,269.40036,0.53900953,37.15735675,-63.93335787,-7.307,351106,Mystery Repeats - The Live Edition,AR4WHYC1187B9896E7,0,SORJLST12AB017F540,104.57,hip hop,0
Don't Lie,0.433728781,ARATR0U1187B9B76D0,Dead To Me,145.55383,0.710531388,37.15735675,-63.93335787,-5.603,557792,Cuban Ballerina,ARVYM3Y1187B99D1B3,,SOFMQDK12AF729D3C8,201.123,skate punk,2006
What's Wrong,0.433728781,ARATR0U1187B9B76D0,Dead To Me,105.42975,0.710531388,37.15735675,-63.93335787,-6.5,415991,Little Brother,ARVYM3Y1187B99D1B3,0.561692411,SOOFFET12AB0181D0D,93.161,skate punk,2008
BA1/4lent & Mompfreed: Mompfreedonium,0.433721034,ARIVGZI11E2835F1FC,BA1/4lent Ceylan,54.15138,0.305177829,37.15735675,-63.93335787,-18.446,805834,Ganz schAPn turbA1/4lent,ARDAM7T1187B9B257B,0,SOVSPXE12AB0185D78,78.437,cabaret,0
Harald: Trinkhalleluja,0.433721034,ARIVGZI11E2835F1FC,BA1/4lent Ceylan,348.29016,0.305177829,37.15735675,-63.93335787,-13.916,805834,Ganz schAPn turbA1/4lent,ARDAM7T1187B9B257B,,SOGEXXB12AB0185D45,227.247,cabaret,0
He's A Rebel,0.433357015,ARTZXUP11F4C83D65B,Crystals,150.90893,0.537288298,9.08457,8.67425,-5.651,55322,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,ARAJPHH1187FB5566A,,SOVBLWJ12A6D4F6EE4,117.623,all-female,0
Sleeping My Day Away [Live],0.433243834,AR9OTFC11C8A415220,D.A.D.,283.16689,0.50039931,55.67631,12.56935,-9.217,681151,Osaka After Dark,ARLPXVB1187FB476C9,0.313562114,SOFBETS12AB018BE24,148.856,rock 'n roll,0
Wild Talk [Live],0.433243834,AR9OTFC11C8A415220,D.A.D.,260.362,0.50039931,55.67631,12.56935,-8.889,681151,Osaka After Dark,ARLPXVB1187FB476C9,0,SOXUVWM12AB018BE30,150.526,rock 'n roll,0
Girl Nation [Live],0.433243834,AR9OTFC11C8A415220,D.A.D.,259.94404,0.50039931,55.67631,12.56935,-9.12,681151,Osaka After Dark,ARLPXVB1187FB476C9,,SOTRGEN12AB018BE16,152.462,rock 'n roll,0
Kettle Black,0.433173023,AROIL3N1187B9A9975,BLEED THE SKY,202.91873,0.646815253,33.6671,-117.76505,-5.992,659943,Murder The Dance,ARWMY7E1187B9B7049,0.457447167,SOIJQRD12AB01882D0,116.064,groove metal,2008
A Little Louder,0.433126588,ARHP6H31187FB4A38C,DJ Icey,325.98159,0.682320611,27.9758,-81.54106,-6.705,725532,A Little Louder / Dreams,ARRZ6O11187B98EA3D,,SOCZBGK12AB0187C35,132.986,breakbeat,2003
A Little Louder,0.433126588,ARHP6H31187FB4A38C,DJ Icey,356.41424,0.682320611,27.9758,-81.54106,-7.36,725530,A Little Louder,ARRZ6O11187B98EA3D,,SOAHRLX12A58A7C372,135.99,breakbeat,2003
Liverpoolin pokia,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,157.33506,0.517480572,60.99655,24.49511,-4.398,111427,Dirly dirly dee,ARJEY4N1187FB56FDF,0,SOJYPYH12A8C13D69F,155.735,german pop,1985
Terve menoo jA$?tkA$?nretale,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,200.9073,0.517480572,60.99655,24.49511,-5.901,68561,Kolmastoista kerta,ARJEY4N1187FB56FDF,,SONHGXE12A67ADE77C,108.199,german pop,1977
Raha ratkaisee,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,119.06567,0.517480572,60.99655,24.49511,-10.854,68573,Lauluja elokuvasta Rentun Ruusu,ARJEY4N1187FB56FDF,0.439202489,SOFPCDE12A67ADF4F5,111.562,german pop,1966
Onni,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,231.47057,0.517480572,60.99655,24.49511,-5.752,68570,Cha cha cha,ARJEY4N1187FB56FDF,0.215080319,SOREPXL12A67ADE7DA,151.004,german pop,1978
Kopla ja kummisetA$?,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,184.5024,0.517480572,60.99655,24.49511,-7.57,111440,Keisari Irwin,ARJEY4N1187FB56FDF,,SOSEOFA12A8C13E2BD,184.154,german pop,1979
Yhteinen koti,0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,194.32444,0.517480572,60.99655,24.49511,-12.374,68572,Erikoiset,ARJEY4N1187FB56FDF,,SONSBJS12A67ADE7EC,189.997,german pop,2001
Au Bout De La Marelle,0.432754337,ARGDSO91187B9AAB35,Patrick Bruel,257.2273,0.631151242,37.15735675,-63.93335787,-8.086,293740,Juste Avant,ARUWGWS11F43A69F1D,0.400039657,SORIWFK12A8C137A62,105.994,cabaret,1999
L'Appart,0.432754337,ARGDSO91187B9AAB35,Patrick Bruel,263.94077,0.631151242,37.15735675,-63.93335787,-17.855,479468,Seul Ou presque,ARUWGWS11F43A69F1D,,SOPFUJH12A8C1460C9,140.696,cabaret,1991
J'Suis Dans La DAache,0.432754337,ARGDSO91187B9AAB35,Patrick Bruel,258.5073,0.631151242,37.15735675,-63.93335787,-16.176,312280,Entre Deux (A L'Olympia),ARUWGWS11F43A69F1D,,SOLCUUR12A8C140084,48.385,cabaret,0
Saved,0.432695229,ARF9EI11187B9AB66C,9th Wonder,184.92036,0.711017021,37.15735675,-63.93335787,-6.012,220244,The Dream Merchant 2,ARQHEKG11F50C48C1D,0.703966085,SOYBSGS12A8C140EBF,171.968,hip hop,0
Almost Genuine,0.432695229,ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte,289.54077,0.711017021,37.15735675,-63.93335787,-7.719,630606,9th Wonder Presents Dream Merchant Volume 1,ARQHEKG11F50C48C1D,0.525497119,SOSCKEF12AB0181D6F,137.534,hip hop,0
I'm Over You (Album Version),0.432669353,AR326OO1187FB444FF,Rebecca Lynn Howard,243.25179,0.685435384,37.15735675,-63.93335787,-4.403,713200,No Rules [Bonus Edition],ARPH1W61187B9B4CD8,0.239629098,SOZOEYQ12A8C1406E3,89.925,country rock,0
Love Selecta (feat Iffectz & Marwa),0.432172564,ARNBV1X1187B996249,Alex,247.43138,0.640287557,37.15735675,-63.93335787,-6.023,670472,Self Control,AR23QVP1187FB40E9C,0,SOBUVYW12AB0184EC5,127.979,new beat,0
Cumpagno 'e cella,0.432172564,ARNBV1X1187B996249,Alex,298.52689,0.640287557,37.15735675,-63.93335787,-11.813,732290,Meraviglioso,AR23QVP1187FB40E9C,,SONBHYT12AC468A58B,98.974,new beat,0
What If,0.432172564,ARNBV1X1187B996249,Alex,250.69669,0.640287557,37.15735675,-63.93335787,-7.41,43847,Thirteen,AR23QVP1187FB40E9C,0,SOCVDDL12A6D4F9A6C,147.871,new beat,0
It Ain't The Meat It's The Motion (LP Version),0.432054079,ARGJ0911187FB4613F,Maria Muldaur,181.73342,0.586950622,40.71455,-74.00712,-10.034,615137,Waitress In A Donut Shop,ARXPE571187FB4AFD0,0.257011301,SOEIYJP12A8C143639,137.272,dance pop,0
Sweet Harmony (LP Version),0.432054079,ARGJ0911187FB4613F,Maria Muldaur,288.41751,0.586948318,40.71455,-74.00712,-10.861,46654,Rhino Hi-Five: Maria Muldaur,ARXPE571187FB4AFD0,0,SOWQIEL12A6D4FA13E,146.936,dance pop,0
It Feels Like Rain,0.432054079,ARGJ0911187FB4613F,Maria Muldaur,411.01016,0.586950622,40.71455,-74.00712,-17.684,601813,Meet Me Where They Play The Blues,ARXPE571187FB4AFD0,0.494489518,SOUTSZU12AB0185C96,87.702,dance pop,1999
It Ain't The Meat It's The Motion,0.432054079,ARGJ0911187FB4613F,Maria Muldaur,180.87138,0.586950622,40.71455,-74.00712,-5.959,776016,The L Word: Season 3,ARXPE571187FB4AFD0,0.636287224,SOVZDMI12AB0188DA6,137.549,dance pop,1974
Lead Me Lord,0.432011947,ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,324.44036,0.559278494,37.15735675,-63.93335787,-11.829,341940,Praise Him...Live!,ARSA3561187FB58C37,0.405115722,SOXVBVL12AF72A600C,216.195,gospel,1995
All That You Need,0.432011947,ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,257.30567,0.559278494,37.15735675,-63.93335787,-14.173,341940,Praise Him...Live!,ARSA3561187FB58C37,0,SOYRUNW12AB01856B8,115.371,gospel,1995
Everything I Desire,0.432011947,ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,226.66404,0.559278494,37.15735675,-63.93335787,-11.907,341940,Praise Him...Live!,ARSA3561187FB58C37,0,SOKHLYR12AF72A2F91,162.987,gospel,1995
Be With Me,0.431882756,ARZL6CE1187FB3F264,Mindy McCready,231.33995,0.679292184,27.9758,-81.54106,-9.018,106254,Mindy McCready,ARMH4YI1187FB3F45E,0,SONIQTE12A58A7A189,88.942,female vocalist,2002
Guys Do It All The Time,0.431882756,ARZL6CE1187FB3F264,Mindy McCready,192.62649,0.679292184,27.9758,-81.54106,-6.782,295046,Super Hits,ARMH4YI1187FB3F45E,0.729612115,SOGEMNI12A8C13A780,165.763,female vocalist,1996
You'll Never Know,0.431882756,ARZL6CE1187FB3F264,Mindy McCready,240.69179,0.679292184,27.9758,-81.54106,-6.142,527354,Platinum & Gold Collection,ARMH4YI1187FB3F45E,0.655953232,SOBBKJX12A8C145CEB,124.218,female vocalist,1997
Breakin' It,0.431882756,ARZL6CE1187FB3F264,Mindy McCready,200.38485,0.679292184,27.9758,-81.54106,-7.365,296856,Ten Thousand Angels,ARMH4YI1187FB3F45E,0.511424326,SOOQRDY12A8C13A8DF,153.849,female vocalist,1996
Ten Thousand Angels,0.431882756,ARZL6CE1187FB3F264,Mindy McCready,231.83628,0.679292184,27.9758,-81.54106,-6.156,818763,I'm Still Here,ARMH4YI1187FB3F45E,,SOPHKAI12AB018873D,100.881,female vocalist,1996
Grial II,0.431854183,AR1HK7B1187FB55747,TYR,293.38077,0.632608749,37.15735675,-63.93335787,-6.342,441470,TyR,ARSZX2G1187B98FCCF,,SOCZFXN12AB017D7AD,149.234,viking metal,2001
Spirit,0.431839301,ARVMPJC1187FB3B954,Pe'z,252.57751,0.530791489,37.15735675,-63.93335787,-7.605,163436,Realive Tour 2002 -Odoranya Son Son- in Tokyo,ARMZ4R71187B98FBC9,,SOWHAEF12A8C13EF0C,75.955,argentine rock,0
Kutt Free (DJ Volume Remix),0.431824888,ARNNKDK1187B98BBD5,Jinx,407.37914,0.556566973,45.80726,15.9676,-7.884,464781,Kutt Free,AR1VENH1187FB502B4,0,SOFNOQK12AB01840FC,89.345,breakbeat,0
Dumy Moi-Zamicy Dal Nie...,0.431731431,ARWPLGU1187B9A8255,Alkonost,542.87628,0.537050224,37.15735675,-63.93335787,-4.456,571514,Put Neprojdennyj,ARKF12X1187B9A9433,,SOSYYND12AB0186F9A,109.953,folk metal,0
Magnificent Obsession,0.431648556,ARHJMEF1187FB415AE,Fehlfarben,291.13424,0.694566512,37.15735675,-63.93335787,-8.978,283541,Glut Und Asche (Remaster),ARKI64B1187FB48606,0.439202489,SOJXNPU12A8C13170B,122.754,new wave,1983
The Tarnished Angels (remastered),0.431648556,ARHJMEF1187FB415AE,Fehlfarben,330.65751,0.694566512,37.15735675,-63.93335787,-8.351,8820,Die Platte Des Himmlischen Friedens,ARKI64B1187FB48606,,SOXNQKW12A6701F7E0,91.097,new wave,1991
Cowboy Ways,0.431526919,ARSE6YI1187B9B9CD2,James Hunter,188.73424,0.625443262,30.2676,-97.74298,-7.04,735425,A Tribute to The American Horse,ARLYUFJ1187B98DA67,,SOPWKSS12AC468E659,114.971,blue-eyed soul,0
Class Act,0.431526919,ARSE6YI1187B9B9CD2,James Hunter,180.89751,0.625443262,30.2676,-97.74298,-7.279,231080,The Hard Way,ARLYUFJ1187B98DA67,0.454192988,SOYJZTG12A81C23239,101.664,blue-eyed soul,2008
Una na na,0.431448035,ARH09RT1187FB4A843,OV7,239.67302,0.577232155,37.15735675,-63.93335787,-3.593,528682,7 Latidos,ARKAIBT1241B9CB7F1,0.392008772,SOLQAPL12AAF3B3010,99.995,ballad,2001
Volvere,0.431448035,ARH09RT1187FB4A843,OV7,164.33587,0.577232155,37.15735675,-63.93335787,-6.231,449723,CD00,ARKAIBT1241B9CB7F1,0.43483809,SOBRVEP12AC468E74B,105.976,ballad,2000
Drown The Dog!,0.431242182,ARWZE8O1187B9B8480,Elmer Bernstein,231.67955,0.578302605,40.71455,-74.00712,-19.583,63881,My Left Foot,ARM0RY81187B9AF248,,SOYIRYT12A6D4F9B3E,83.255,orchestra,0
Future Prospects,0.431159805,ARQL2SZ1187B99244B,Nic Endo,388.0224,0.56707373,31.1689,-100.07715,-2.928,505422,White Heat,AR0UPV91187B9B63CE,0.299877488,SOCAKKR12AB01866C9,88.4,future jazz,1998
Over The Rainbow,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,241.99791,0.639436949,35.83073,-85.97874,-15.757,267732,Dream Palace,ARTMSZO1187B98F20E,0,SODVRDV12A8C14005C,81.952,celtic,0
Waterfall (Spirit Of The Rainforest Album Version),0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,363.41506,0.63939648,35.83073,-85.97874,-18.327,74894,Spirit Of The Rainforest,ARTMSZO1187B98F20E,0.270775999,SOEMXXF12A6D4F932C,106.998,celtic,0
Drifting,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,272.74404,0.639436949,35.83073,-85.97874,-11.812,385023,Chillout Lounge,ARTMSZO1187B98F20E,0.270775999,SOWMWFG12AB017F371,160.028,celtic,2009
Big Bounce,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,272.97914,0.639436949,35.83073,-85.97874,-12.958,385023,Chillout Lounge,ARTMSZO1187B98F20E,0.327736683,SOCQEHT12AB017F37F,108.014,celtic,2009
First Kiss,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,205.11302,0.639436949,35.83073,-85.97874,-19.834,394191,20 Years Of Narada Piano,ARTMSZO1187B98F20E,0.270775999,SOHFRAI12AB0183D3D,73.162,celtic,0
Reflections,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,508.89098,0.639436949,35.83073,-85.97874,-23.577,262830,Healing Waters,ARTMSZO1187B98F20E,0.290988179,SOICYYA12A8C136A31,109.936,celtic,0
Raindrops Keep Falling On My Head,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,236.09424,0.639436949,35.83073,-85.97874,-15.737,267732,Dream Palace,ARTMSZO1187B98F20E,0.244562851,SOFVVLV12A8C140061,91.888,celtic,0
The Forgotten Lands,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,314.5922,0.63939648,35.83073,-85.97874,-14.881,149791,Return Of The Guardians,ARTMSZO1187B98F20E,0.360370583,SOBUUYV12A58A7DA27,141.975,celtic,1996
More to This,0.430897609,ARGY9FW1187B991C7D,Information Society,233.42975,0.567510986,37.15735675,-63.93335787,-6.209,260755,Synthesizer,ARUY6971187FB3AB45,0.427446572,SOYXZAY12A8C1406D1,220.031,freestyle,2007
Hack 1/Charlie X,0.430897609,ARGY9FW1187B991C7D,Information Society,211.9571,0.567510986,37.15735675,-63.93335787,-11.331,138445,Hack,ARUY6971187FB3AB45,0.334706549,SOUXWCM12A8AE47834,120.583,freestyle,1990
Make It Funky (Album Version),0.430897609,ARGY9FW1187B991C7D,Information Society,68.362,0.567510986,37.15735675,-63.93335787,-19.776,615115,Information Society,ARUY6971187FB3AB45,0.597116703,SOTXLKT12A8C144768,149.91,freestyle,1988
Seek 300,0.430897609,ARGY9FW1187B991C7D,Information Society,288.62649,0.567510986,37.15735675,-63.93335787,-8.149,474494,Don't Be Afraid,ARUY6971187FB3AB45,0,SOMORVY12A8C144093,150.055,freestyle,1997
Empty,0.430897609,ARGY9FW1187B991C7D,Information Society,512.78322,0.567510986,37.15735675,-63.93335787,-8.575,474494,Don't Be Afraid,ARUY6971187FB3AB45,0.265861049,SOTRBNH12A8C1437CA,95.002,freestyle,1997
Lay All Your Love On Me (LP Version),0.430897609,ARGY9FW1187B991C7D,Information Society,221.6224,0.567510986,37.15735675,-63.93335787,-11.881,8744,Hits,ARUY6971187FB3AB45,0.686014835,SOZLWMN12A6701D2E5,128.137,freestyle,0
Slipping Away/Here Is Kazmeyer,0.430897609,ARGY9FW1187B991C7D,Information Society,251.61098,0.567510986,37.15735675,-63.93335787,-13.573,138445,Hack,ARUY6971187FB3AB45,0,SORFWYL12A8AE47846,90.011,freestyle,1990
Who Do You Love,0.430885309,ARSG0RY1187B98E989,The Kings,191.21587,0.78758006,37.15735675,-63.93335787,-15.59,377293,Greatest Groups of the 50's,ARRHRZY1187B9B07A0,,SOSWZAS12A8C143F3E,100.65,modern rock,0
Clap Ur Handz,0.430697046,ARCF06I1187B995398,K-OS,80.53506,0.712662163,37.15735675,-63.93335787,-6.855,148683,Joyful Rebellion,ARW15K31187B9AE845,0.620923593,SOUFKMA12AF72A3117,104.783,trip hop,2004
Heaven Only Knows,0.430697046,ARCF06I1187B995398,K-OS,235.04934,0.712662163,37.15735675,-63.93335787,-9.642,25586,Exit,ARW15K31187B9AE845,0.542307526,SOAXBAE12A6D4F79C3,90.507,trip hop,2002
AquaCityBoy,0.430697046,ARCF06I1187B995398,K-OS,161.51465,0.712662163,37.15735675,-63.93335787,-5.095,60049,Atlantis - Hymns for Disco.,ARW15K31187B9AE845,0.543788273,SOMURVQ12A67AD741A,78.971,trip hop,2006
B-Boy Stance,0.430697046,ARCF06I1187B995398,K-OS,238.23628,0.712662163,37.15735675,-63.93335787,-6.491,160628,B-Boy Stance,ARW15K31187B9AE845,0.631390365,SOSDZUS12A8C13AE10,97.98,trip hop,2004
Sunday Morning (Sony Connect Set),0.430697046,ARCF06I1187B995398,K-OS,214.17751,0.712662163,37.15735675,-63.93335787,-6.956,115186,Sony Connect Set,ARW15K31187B9AE845,,SOPDODI12A8C13B53C,88.282,trip hop,0
